title,country,points,price,province,variety,category,flavor_categories_taste_notes
Sevilen 2012 Denizli-Guney Plateau Sauvignon Blanc (Aegean),Turkey,89,18,Aegean,Sauvignon Blanc,white,"sweet, juicy, soft"
Redhawk 2011 Pinot Gris (Eola-Amity Hills),US,89,14,Oregon,Pinot Gris,white,"sweet, juicy, soft"
Vetus 2016 Flor de Vetus Old Vines From Segovia Verdejo (Rueda),Spain,89,15,Northern Spain,Verdejo,white,balanced/ complex
Pflüger 2013 Quarzit Chardonnay (Pfalz),Germany,89,22,Pfalz,Chardonnay,white,balanced/ complex
Bellingham 2015 The Old Orchards Chenin Blanc (Paarl),South Africa,89,17,Paarl,Chenin Blanc,white,other white
Recanati 2014 Chardonnay (Upper Galilee),Israel,89,17,Upper Galilee,Chardonnay,white,"dry, briny, crisp, acidic"
Silver Thread 2015 Doyle Fournier Vineyard Riesling (Seneca Lake),US,89,26,New York,Riesling,white,other white
Tiefenbrunner 2015 Chardonnay (Alto Adige),Italy,89,16,Northeastern Italy,Chardonnay,white,"dry, briny, crisp, acidic"
Tokara 2015 Sauvignon Blanc (Western Cape),South Africa,89,17,Western Cape,Sauvignon Blanc,white,"dry, briny, crisp, acidic"
Alain Jaume et Fils 2015 Domiane Grand Veneur Blanc de Viognier (Côtes du Rhône),France,89,25,Rhône Valley,Viognier,white,"dry, briny, crisp, acidic"
Lapostolle 2008 Cuvée Alexandre Atalayas Vineyard Chardonnay (Casablanca Valley),Chile,89,24,Casablanca Valley,Chardonnay,white,"sweet, juicy, soft"
Sidewood 2009 Chardonnay (Adelaide Hills),Australia,89,26,South Australia,Chardonnay,white,"dry, briny, crisp, acidic"
Lamoreaux Landing 2012 Estate Bottled Gewürztraminer (Finger Lakes),US,89,15,New York,Gewürztraminer,white,"sweet, juicy, soft"
Palmer & Co NV Blanc de Blancs Brut Chardonnay (Champagne),France,89,79,Champagne,Chardonnay,white,"dry, briny, crisp, acidic"
Cantina Produttori San Michele Appiano 2014 Sanct Valentin Chardonnay (Alto Adige),Italy,89,38,Northeastern Italy,Chardonnay,white,other white
K Cellars 2015 Sauvignon Blanc (Thracian Valley),Bulgaria,89,11,Thracian Valley,Sauvignon Blanc,white,balanced/ complex
Lionel Osmin & Cie 2015 Euskal Egun White (Irrouléguy),France,89,35,Southwest France,White Blend,white,balanced/ complex
Schloss Saarstein 2014 Pinot Blanc (Mosel),Germany,89,23,Mosel,Pinot Blanc,white,balanced/ complex
Muga 2009 Barrel Fermented White (Rioja),Spain,89,16,Northern Spain,White Blend,white,"dry, briny, crisp, acidic"
Robert Pepi 2008 Sauvignon Blanc (California),US,89,11,California,Sauvignon Blanc,white,balanced/ complex
Brecon Estate 2015 Albariño (Central Coast),US,89,30,California,Albariño,white,balanced/ complex
Vieira de Plata 2015 Albariño (Rías Baixas),Spain,89,18,Galicia,Albariño,white,other white
Colomé 2010 Torrontés (Salta),Argentina,89,15,Other,Torrontés,white,balanced/ complex
Yalumba 2009 Virgilius Viognier (Eden Valley),Australia,89,40,South Australia,Viognier,white,"dry, briny, crisp, acidic"
Gauchezco 2010 Torrontés (Mendoza),Argentina,89,14,Mendoza Province,Torrontés,white,balanced/ complex
Temps de Flors 2010 White (Penedès),Spain,89,14,Catalonia,White Blend,white,balanced/ complex
Txomín Etxaníz 2010 Getaria White (Getariako Txakolina),Spain,89,25,Northern Spain,White Blend,white,"dry, briny, crisp, acidic"
Willm 2016 Réserve Gewurztraminer (Alsace),France,89,15,Alsace,Gewürztraminer,white,"sweet, juicy, soft"
Purcari 2015 1827 Sauvignon Blanc (Moldova),Moldova,89,15,Moldova,Sauvignon Blanc,white,"dry, briny, crisp, acidic"
Lomas del Valle 2015 Coastal Cool Climate Wine Single Vineyard Sauvignon Blanc (Casablanca Valley),Chile,89,17,Casablanca Valley,Sauvignon Blanc,white,other white
Casa Silva 2015 Cool Coast Sauvignon Blanc (Colchagua Valley),Chile,89,24,Colchagua Valley,Sauvignon Blanc,white,"sweet, juicy, soft"
Starling Castle 2015 Pinot Grigio (Pfalz),Germany,89,12,Pfalz,Pinot Grigio,white,balanced/ complex
Fillaboa 2014 Selección Finca Monte Alto Albariño (Rías Baixas),Spain,89,26,Galicia,Albariño,white,"sweet, juicy, soft"
Brander 2015 Buttonwood Vineyard Sauvignon Blanc,US,89,22,California,Sauvignon Blanc,white,"sweet, juicy, soft"
Karl Josef 2012 Piesporter Michelsberg Riesling (Mosel),Germany,89,10,Mosel,Riesling,white,other white
Chateau Ste. Michelle 2010 Gewürztraminer (Columbia Valley (WA)),US,89,9,Washington,Gewürztraminer,white,balanced/ complex
Coto de Gomariz 2009 Colleita Seleccionada White (Ribeiro),Spain,89,35,Galicia,White Blend,white,balanced/ complex
Tenute Soletta 2006 Hermes Moscato (Isola dei Nuraghi),Italy,89,38,Sicily & Sardinia,Moscato,white,balanced/ complex
Vionta 2010 Limited Release Albariño (Rías Baixas),Spain,89,15,Galicia,Albariño,white,"sweet, juicy, soft"
Condes de Albarei 2013 Albariño (Rías Baixas),Spain,89,16,Galicia,Albariño,white,other white
Foris 2013 Estate Gewürztraminer (Rogue Valley),US,89,14,Oregon,Gewürztraminer,white,"sweet, juicy, soft"
Erwin Sabathi 2014 Alte Reben Sauvignon Blanc (Südsteiermark),Austria,89,70,Südsteiermark,Sauvignon Blanc,white,balanced/ complex
La Cappuccina 2012 Fontego  (Soave),Italy,89,10,Veneto,White Blend,white,balanced/ complex
Pieropan 2012  Soave Classico,Italy,89,16,Veneto,White Blend,white,balanced/ complex
Suvla 2012 Chardonnay (Thrace),Turkey,89,17,Thrace,Chardonnay,white,"dry, briny, crisp, acidic"
Tabor 2013 Adama Sauvignon Blanc (Galilee),Israel,89,18,Galilee,Sauvignon Blanc,white,"sweet, juicy, soft"
G&M; Machmer 2008 Bechtheimer Stein Spätlese Gewürztraminer (Rheinhessen),Germany,89,15,Rheinhessen,Gewürztraminer,white,balanced/ complex
Hartenberg 2006 The Eleanor Chardonnay (Stellenbosch),South Africa,89,53,Stellenbosch,Chardonnay,white,balanced/ complex
Left Coast Cellars 2008 Left Bank Pinot Blanc (Willamette Valley),US,89,21,Oregon,Pinot Blanc,white,"dry, briny, crisp, acidic"
Estate Constantin Gofas 2009 Mythic River White (Korinthia),Greece,89,15,Korinthia,White Blend,white,"sweet, juicy, soft"
Cantina Valle Isarco 2012 Aristos Grüner Veltliner (Alto Adige Valle Isarco),Italy,89,18,Northeastern Italy,Grüner Veltliner,white,balanced/ complex
Bollig-Lehnert 2012 Piesperter Goldtröpfchen Spätlese Riesling (Mosel),Germany,89,21,Mosel,Riesling,white,other white
Otazu 2015 Chardonnay (Navarra),Spain,89,14,Northern Spain,Chardonnay,white,balanced/ complex
Veramonte 2008 Reserva Sauvignon Blanc (Casablanca Valley),Chile,89,13,Casablanca Valley,Sauvignon Blanc,white,balanced/ complex
Dr. H. Thanisch (Erben Thanisch) 2007 Berncasteler Doctor Kabinett Riesling (Mosel-Saar-Ruwer),Germany,89,39,Mosel-Saar-Ruwer,Riesling,white,"sweet, juicy, soft"
Domaine Pichot 1995 Les Larmes de Bacchus  (Vouvray),France,89,103,Loire Valley,Chenin Blanc,white,balanced/ complex
Argiolas 2012 Costamolino  (Vermentino di Sardegna),Italy,89,16,Sicily & Sardinia,Vermentino,white,other white
Chateau Ste. Michelle 2012 Pinot Gris (Columbia Valley (WA)),US,89,11,Washington,Pinot Gris,white,other white
Mas Igneus 2011 Barranc dels Closos White (Priorat),Spain,89,28,Catalonia,White Blend,white,balanced/ complex
Howard Park 2013 Flint Rock Chardonnay (Great Southern),Australia,89,22,Western Australia,Chardonnay,white,other white
Decugnano dei Barbi 2014  Orvieto Classico Superiore,Italy,89,28,Central Italy,White Blend,white,balanced/ complex
Dürnberg 2015 Falkensteiner Lagen Riesling (Niederösterreich),Austria,89,15,Niederösterreich,Riesling,white,"dry, briny, crisp, acidic"
Glen Carlou 2011 Quartz Stone Single Vineyard Chardonnay (Paarl),South Africa,89,45,Paarl,Chardonnay,white,other white
Springfield Estate 2011 Wild Yeast Chardonnay (Robertson),South Africa,89,20,Robertson,Chardonnay,white,"sweet, juicy, soft"
Quails' Gate 2012 Chardonnay (Okanagan Valley),Canada,89,20,British Columbia,Chardonnay,white,"sweet, juicy, soft"
As Laxas 2009 Albariño (Rías Baixas),Spain,89,18,Galicia,Albariño,white,"dry, briny, crisp, acidic"
Tenute Soletta 2007 Hermes Moscato (Isola dei Nuraghi),Italy,89,37,Sicily & Sardinia,Moscato,white,balanced/ complex
Bellangelo 2013 1866 Reserve Gewürztraminer (Seneca Lake),US,89,32,New York,Gewürztraminer,white,"sweet, juicy, soft"
Kohl 2013 Kohloss Zweigelt (Niederösterreich),Austria,89,29,Niederösterreich,Zweigelt,white,"dry, briny, crisp, acidic"
Le Nardian 2013  Bordeaux Blanc,France,89,45,Bordeaux,Bordeaux-style White Blend,white,other white
Domaine Sophie Cinier 2012  Saint-Véran,France,89,250,Burgundy,Chardonnay,white,"sweet, juicy, soft"
Pierre Sparr 2010 Réserve Pinot Gris (Alsace),France,89,21,Alsace,Pinot Gris,white,other white
Domäne Wachau 2013 Terrassen Federspiel Riesling (Wachau),Austria,89,19,Wachau,Riesling,white,"sweet, juicy, soft"
Errazuriz 2013 Max Reserva Sauvignon Blanc (Aconcagua Costa),Chile,89,20,Aconcagua Costa,Sauvignon Blanc,white,other white
Oberbergen 2012 Estate Bottled Pinot Gris (Baden),Germany,89,17,Baden,Pinot Gris,white,"dry, briny, crisp, acidic"
Florio 2009  Malvasia delle Lipari,Italy,89,35,Sicily & Sardinia,White Blend,white,"dry, briny, crisp, acidic"
Foris 2014 Pinot Blanc (Southern Oregon),US,89,14,Oregon,Pinot Blanc,white,"dry, briny, crisp, acidic"
Erzetič 2009 Amfora Sivi Pinot Pinot Gris (Goriska Brda),Slovenia,89,39,Goriska Brda,Pinot Gris,white,balanced/ complex
Argiolas 2014 Costamolino  (Vermentino di Sardegna),Italy,89,15,Sicily & Sardinia,Vermentino,white,"dry, briny, crisp, acidic"
Bodega Catena Zapata 2012 White Bones Adrianna Chardonnay (Mendoza),Argentina,89,120,Mendoza Province,Chardonnay,white,other white
Lornano 2006  Vin Santo del Chianti Classico,Italy,89,39,Tuscany,White Blend,white,other white
Geyser Peak 2012 Pinot Grigio (California),US,89,10,California,Pinot Grigio,white,"dry, briny, crisp, acidic"
Mas Carlot 2013 Cuvée Tradition White (Costières de Nîmes),France,89,15,Rhône Valley,Rhône-style White Blend,white,other white
Le Vigne 2013 Bianco White (Paso Robles),US,89,21,California,White Blend,white,"dry, briny, crisp, acidic"
Domaine Rieflé-Landmann 2014 Bonheur Convivial Pinot Gris (Alsace),France,89,18,Alsace,Pinot Gris,white,"dry, briny, crisp, acidic"
Domaine Sipp-Mack 2014 Tradition Pinot Gris (Alsace),France,89,27,Alsace,Pinot Gris,white,balanced/ complex
Domaines Schlumberger 2014 Les Princes Abbés Gewurztraminer (Alsace),France,89,23,Alsace,Gewürztraminer,white,other white
Dopff Au Moulin 2015 Gewurztraminer (Alsace),France,89,16,Alsace,Gewürztraminer,white,other white
Latah Creek 2015 Hyatt Vineyards Moscato (Rattlesnake Hills),US,89,15,Washington,Moscato,white,"dry, briny, crisp, acidic"
Undurraga 2015 Sibaris Gran Reserva Chardonnay (Leyda Valley),Chile,89,18,Leyda Valley,Chardonnay,white,balanced/ complex
Siegel 2016 Special Reserve Sauvignon Blanc (Leyda Valley),Chile,89,16,Leyda Valley,Sauvignon Blanc,white,"dry, briny, crisp, acidic"
Concha y Toro 2016 Serie Riberas Gran Reserva Sauvignon Blanc (Colchagua Valley),Chile,89,17,Colchagua Valley,Sauvignon Blanc,white,"dry, briny, crisp, acidic"
Ferghettina 2009 Satèn Brut Chardonnay (Franciacorta),Italy,89,53,Lombardy,Chardonnay,white,balanced/ complex
Clos Alivu 2016 Vermentino (Patrimonio),France,89,22,France Other,Vermentino,white,other white
Mazzei 2013 Belguardo Codice V Vermentino (Toscana),Italy,89,20,Tuscany,Vermentino,white,balanced/ complex
Colosi 2010 Moscato (Terre Siciliane),Italy,89,36,Sicily & Sardinia,Moscato,white,"dry, briny, crisp, acidic"
Hosmer 2014 Chardonnay (Cayuga Lake),US,89,14,New York,Chardonnay,white,other white
Hannes Reeh 2012 Unplugged Zweigelt (Burgenland),Austria,89,34,Burgenland,Zweigelt,white,"dry, briny, crisp, acidic"
Hannes Reeh 2012 Zweigelt (Neusiedlersee),Austria,89,34,Neusiedlersee,Zweigelt,white,balanced/ complex
Springfield Estate 2009 Méthode Ancienne Chardonnay (Robertson),South Africa,89,42,Robertson,Chardonnay,white,"dry, briny, crisp, acidic"
Waxwing 2014 Tondre Grapefield Riesling (Santa Lucia Highlands),US,89,23,California,Riesling,white,"dry, briny, crisp, acidic"
Robert Klingenfus 2013 Bruderthal Grand Cru Gewurztraminer (Alsace),France,89,42,Alsace,Gewürztraminer,white,"sweet, juicy, soft"
Fairview 2013 Nurok White (Paarl),South Africa,89,27,Paarl,White Blend,white,balanced/ complex
Erste Neue 2014 Pinot Grigio (Alto Adige),Italy,89,17,Northeastern Italy,Pinot Grigio,white,balanced/ complex
Livio Felluga 2006 Pinot Grigio (Collio),Italy,89,23,Northeastern Italy,Pinot Grigio,white,balanced/ complex
Zull 2006 Riesling Beerenauslese Riesling (Niederösterreich),Austria,89,48,Niederösterreich,Riesling,white,"sweet, juicy, soft"
Brooks 2015 Pinot Blanc (Willamette Valley),US,89,18,Oregon,Pinot Blanc,white,"sweet, juicy, soft"
Winter's Hill 2015 Reserve Pinot Gris (Dundee Hills),US,89,29,Oregon,Pinot Gris,white,other white
Domaine Ehrhart 2004 Vieilles Vignes Riesling (Alsace),France,89,21,Alsace,Riesling,white,"sweet, juicy, soft"
Boeckel 2012 Réserve Pinot Blanc (Alsace),France,89,18,Alsace,Pinot Blanc,white,balanced/ complex
Elena Walch 2012 Kastelaz Gewürztraminer (Alto Adige),Italy,89,32,Northeastern Italy,Gewürztraminer,white,balanced/ complex
Anthony Nappa 2015 Luminous Riesling (Finger Lakes),US,89,18,New York,Riesling,white,"sweet, juicy, soft"
Huia 2016 Estate Grown Pinot Gris (Marlborough),New Zealand,89,20,Marlborough,Pinot Gris,white,other white
Franchetto 2015  Soave,Italy,89,14,Veneto,Garganega,white,balanced/ complex
Muga 2015 Barrel Fermented White (Rioja),Spain,89,17,Northern Spain,White Blend,white,other white
Nora 2013 Nora da Neve Albariño (Rías Baixas),Spain,89,36,Galicia,Albariño,white,"sweet, juicy, soft"
Protos 2015 Verdejo (Rueda),Spain,89,14,Northern Spain,Verdejo,white,balanced/ complex
Viña Cobos 2015 Bramare Los Arbolitos Vineyard Chardonnay (Mendoza),Argentina,89,46,Mendoza Province,Chardonnay,white,other white
Von Der Leyen 2015 Gewürztraminer (Pfalz),Germany,89,11,Pfalz,Gewürztraminer,white,balanced/ complex
Franz Keller 2014 Schwarzer Adler Pinot Gris (Baden),Germany,89,25,Baden,Pinot Gris,white,balanced/ complex
G&M; Machmer 2013 Bechtheimer Spätlese Gewürztraminer (Rheinhessen),Germany,89,13,Rheinhessen,Gewürztraminer,white,"sweet, juicy, soft"
Gancia 2011 Cuvéè 24 mesi Metodo Classico Moscato (Asti),Italy,89,30,Piedmont,Moscato,white,balanced/ complex
Clos Mogador 2011 Nelin White (Priorat),Spain,89,55,Catalonia,White Blend,white,balanced/ complex
Hermann J. Wiemer 2011 Magdalena Vineyard Dry Riesling (Finger Lakes),US,89,36,New York,Riesling,white,other white
Trapiche 2011 Broquel Torrontés (Cafayate),Argentina,89,15,Other,Torrontés,white,"sweet, juicy, soft"
Fitz-Ritter 2012 Spätlese Gewürztraminer (Pfalz),Germany,89,27,Pfalz,Gewürztraminer,white,balanced/ complex
Clearview 2011 Te Awanga Chardonnay (Hawke's Bay),New Zealand,89,30,Hawke's Bay,Chardonnay,white,balanced/ complex
Giocato 2012 Pinot Grigio (Primorska),Slovenia,89,12,Primorska,Pinot Grigio,white,"sweet, juicy, soft"
Grattamacco 2013 Bianco Vermentino (Bolgheri),Italy,89,50,Tuscany,Vermentino,white,"sweet, juicy, soft"
Red Tail Ridge 2012 Obscure Red Varietal Series Martini Family Vineyard Blaufränkisch (Finger Lakes),US,89,23,New York,Blaufränkisch,white,balanced/ complex
Astrolabe 2014 Wrekin Vineyard Chenin Blanc (Marlborough),New Zealand,89,23,Marlborough,Chenin Blanc,white,balanced/ complex
Firriato 2016 Le Sabbie dell'Etna Bianco  (Etna),Italy,89,20,Sicily & Sardinia,White Blend,white,other white
Gradis'ciutta 2015 Chardonnay (Collio),Italy,89,16,Northeastern Italy,Chardonnay,white,balanced/ complex
Wolfberger 2016 Gewurztraminer (Alsace),France,89,19,Alsace,Gewürztraminer,white,"dry, briny, crisp, acidic"
Paul Blanck 2016 Riesling (Alsace),France,89,16,Alsace,Riesling,white,"sweet, juicy, soft"
Schiopetto 2015 Pinot Grigio (Collio),Italy,89,24,Northeastern Italy,Pinot Grigio,white,"sweet, juicy, soft"
Bodega Catena Zapata 2012 White Stones Adrianna Chardonnay (Mendoza),Argentina,89,90,Mendoza Province,Chardonnay,white,other white
Schloss Gobelsburg 2006 Kammerner Gaisberg Riesling (Kamptal),Austria,89,26,Kamptal,Riesling,white,balanced/ complex
Tement 2016 Steirische Klassik Sauvignon Blanc (Südsteiermark),Austria,89,19,Südsteiermark,Sauvignon Blanc,white,other white
una.wine 2015 Late Harvest Chardonnay (Burgenland),Austria,89,13,Burgenland,Chardonnay,white,balanced/ complex
Recanati 2013 Chardonnay (Galilee),Israel,89,17,Galilee,Chardonnay,white,balanced/ complex
Marenco 2015 Scrapona  (Moscato d'Asti),Italy,89,24,Piedmont,Moscato,white,balanced/ complex
Telmo Rodríguez 2015 Basa White (Rueda),Spain,89,15,Northern Spain,White Blend,white,balanced/ complex
Quinta da Lagoalva de Cima 2010 Late Harvest White (Tejo),Portugal,89,25,Tejo,White Blend,white,balanced/ complex
La Cave des Vignerons de Pfaffenheim 2016 Tradition Gewurztraminer (Alsace),France,89,22,Alsace,Gewürztraminer,white,balanced/ complex
Patria 2016 Femina  (Etna),Italy,89,28,Sicily & Sardinia,White Blend,white,"sweet, juicy, soft"
Purcari 2015 1827 Pinot Grigio (Moldova),Moldova,89,15,Moldova,Pinot Grigio,white,"dry, briny, crisp, acidic"
Robert Karcher et Fils 2015 Harth Gewurztraminer (Alsace),France,89,24,Alsace,Gewürztraminer,white,balanced/ complex
Roger et Didier Raimbault 2015 Les Belles Côtes  (Sancerre),France,89,46,Loire Valley,Sauvignon Blanc,white,"sweet, juicy, soft"
Masottina NV Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),Italy,89,26,Veneto,Glera,white,other white
West Cape Howe 2006 Styx Gully Chardonnay (Western Australia),Australia,89,19,Western Australia,Chardonnay,white,"sweet, juicy, soft"
Tyrrell's 2000 Vat 47 Chardonnay (Hunter Valley),Australia,89,50,New South Wales,Chardonnay,white,"dry, briny, crisp, acidic"
Domaine Weinbach 2001 Reserve Personelle Riesling (Alsace),France,89,18,Alsace,Riesling,white,other white
Huia 2002 Riesling (Marlborough),New Zealand,89,15,Marlborough,Riesling,white,"dry, briny, crisp, acidic"
Weingut Liebfrauenstift 2010 Liebfrauenstift-Kirchenstück Trocken Riesling (Rheinhessen),Germany,89,63,Rheinhessen,Riesling,white,"dry, briny, crisp, acidic"
Tzuba 2011 Chardonnay (Judean Hills),Israel,89,24,Judean Hills,Chardonnay,white,other white
Golser Wein 2015 Una Riesling (Burgenland),Austria,89,11,Burgenland,Riesling,white,other white
Kitá 2014 Camp 4 Vineyard White (Santa Ynez Valley),US,89,22,California,Rhône-style White Blend,white,other white
Ciringa 2011 Fosilni Breg Reserve Sauvignon Blanc (Štajerska),Slovenia,89,31,Štajerska,Sauvignon Blanc,white,"dry, briny, crisp, acidic"
Bonterra 2014 Made with Organic Grapes Viognier (Mendocino-Lake),US,89,14,California,Viognier,white,other white
Jaspi 2011 Blanc White (Terra Alta),Spain,89,15,Catalonia,White Blend,white,other white
Sauska 2011 Cuvée 113 White (Tokaj),Hungary,89,24,Tokaj,White Blend,white,balanced/ complex
Morgan 2013 Sauvignon Blanc (Monterey),US,89,17,California,Sauvignon Blanc,white,"sweet, juicy, soft"
Seifried 2014 Pinot Gris (Nelson),New Zealand,89,18,Nelson,Pinot Gris,white,balanced/ complex
Billhook 2013 White (Santa Barbara County),US,89,20,California,Rhône-style White Blend,white,other white
Domaine Amirault 2015 Les Quarterons Chenin Blanc (Anjou),France,89,27,Loire Valley,Chenin Blanc,white,balanced/ complex
Nino Franco NV Rustico Brut  (Valdobbiadene Prosecco Superiore),Italy,89,19,Veneto,Glera,white,"dry, briny, crisp, acidic"
Domaine Dubost 2014 Cuvée Tracot  (Beaujolais-Villages),France,89,19,Beaujolais,Chardonnay,white,other white
Sommariva NV Brut  (Conegliano Valdobbiadene Prosecco Superiore),Italy,89,20,Veneto,Glera,white,"dry, briny, crisp, acidic"
